Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-09-29,38.27536666666666,182.122,239.1401111111111,6.7931944444444445,4085.0,7457.0,8190.0
2007-09-30,25.2715,163.588,240.0647847222222,4.452500000000001,1405.0,582.0,10225.0
2007-10-01,28.682033333333333,146.734,239.23991666666666,5.0737499999999995,1507.0,6622.0,5960.0
2007-10-02,36.647733333333335,161.828,238.49379166666665,6.474027777777778,508.0,8022.0,12815.0
2007-10-03,21.340899999999998,157.738,239.26106944444444,3.8,979.0,5024.0,3692.0
2007-10-04,25.307633333333335,138.448,239.2050763888889,4.454583333333334,2400.0,444.0,9710.0
2007-10-05,23.23486666666667,150.636,238.8271111111111,4.089722222222222,0.0,351.0,9425.0
2007-10-06,29.270666666666667,186.192,238.38071527777777,5.167638888888889,4840.0,347.0,9666.0
2007-10-07,35.1019,153.178,238.8262777777778,6.207916666666667,2498.0,8255.0,10886.0
2007-10-08,18.254033333333332,121.896,239.09654861111113,3.2311111111111113,0.0,420.0,5082.0
2007-10-09,28.130966666666666,159.802,238.87914583333333,4.9823611111111115,2034.0,2147.0,9290.0
2007-10-10,19.44953333333333,132.752,239.4211597222222,3.4886111111111116,1863.0,2117.0,3345.0
2007-10-11,28.8741,153.108,238.4441527777778,5.1090277777777775,2630.0,414.0,7806.0
2007-10-12,31.908399999999997,137.984,238.48131250000003,5.667083333333333,1020.0,5028.0,11659.0
2007-10-13,32.11213333333333,125.204,238.76540972222222,5.700694444444444,969.0,3799.0,8463.0
2007-10-14,34.3542,150.05,239.1010347222222,6.078749999999999,2930.0,7494.0,7126.0
2007-10-15,21.1055,118.182,239.29270833333334,3.7219444444444445,1061.0,339.0,7654.0
2007-10-16,32.7407,185.414,238.86261805555554,5.823194444444444,0.0,7871.0,9876.0
2007-10-17,26.28216666666667,136.4,239.19213194444444,4.6369444444444445,1065.0,453.0,8968.0
2007-10-18,25.308833333333332,122.5,239.80028472222222,4.43375,1162.0,317.0,9864.0
2007-10-19,34.7608,121.478,239.65217361111112,6.103194444444445,1299.0,3124.0,11648.0
2007-10-20,27.67076666666667,139.544,241.82481944444444,4.814722222222222,2363.0,296.0,13225.0
2007-10-21,32.36566666666667,154.028,241.49074305555555,5.701666666666666,3712.0,4357.0,7313.0
2007-10-22,27.548266666666667,116.41,240.54540277777778,4.805833333333333,0.0,299.0,13027.0
2007-10-23,32.64006666666667,128.3,241.2322986111111,5.715,1067.0,5186.0,10680.0
2007-10-24,31.093933333333332,146.782,240.80827083333332,5.473194444444444,4459.0,364.0,9115.0
2007-10-25,30.898633333333333,132.2,240.47263194444446,5.413611111111111,1478.0,2433.0,7385.0
2007-10-26,23.959466666666668,109.676,240.68085416666665,4.365833333333334,0.0,348.0,5766.0
2007-10-27,29.761466666666667,109.186,240.20120833333334,5.309166666666666,1374.0,4856.0,8949.0
2007-10-28,8.535966666666667,92.298,240.86605555555556,1.485277777777778,0.0,283.0,1765.0
2007-10-29,9.090466666666666,86.998,241.19330555555555,1.5744444444444443,0.0,269.0,2749.0
2007-10-30,13.5168,89.84,240.62592361111112,2.3513888888888888,0.0,1935.0,4256.0
2007-10-31,21.386833333333335,107.2,240.33897916666666,3.7423611111111112,0.0,4700.0,8915.0
2007-11-01,8.270266666666666,85.046,240.93840277777778,1.4359722222222224,0.0,293.0,1991.0
2007-11-02,24.060033333333333,93.362,239.3489861111111,4.202638888888889,1346.0,2115.0,12245.0
2007-11-03,8.209166666666667,88.124,240.19050694444445,1.4343055555555557,0.0,282.0,1936.0
2007-11-04,24.761433333333333,138.802,240.20552083333334,4.384027777777778,0.0,4387.0,7068.0
2007-11-05,25.009866666666667,131.35,239.65911111111112,4.39625,1265.0,397.0,6583.0
2007-11-06,34.706300000000006,200.526,238.70195833333335,6.149861111111111,1105.0,5515.0,10690.0
2007-11-07,30.745966666666668,193.52,239.5649097222222,5.481111111111111,5042.0,301.0,6374.0
2007-11-08,25.017666666666667,134.698,240.75264583333333,4.435,1715.0,314.0,6500.0
2007-11-09,36.1871,113.242,238.71543749999998,6.367222222222222,0.0,4573.0,15375.0
2007-11-10,43.526666666666664,237.652,239.11040972222222,7.706944444444445,3697.0,304.0,13767.0
2007-11-11,31.452066666666667,185.61,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0
2007-11-12,35.93576666666667,137.468,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0
2007-11-13,36.90663333333334,140.952,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0
2007-11-14,34.13323333333333,141.59,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0
2007-11-15,24.866466666666668,133.066,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0
2007-11-16,38.4959,123.978,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0
2007-11-17,43.50156666666667,168.03,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0
2007-11-18,36.39763333333334,161.762,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0
2007-11-19,28.727566666666668,112.03,242.76635416666664,5.00625,1089.0,253.0,10750.0
2007-11-20,34.930933333333336,124.832,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0
2007-11-21,29.253533333333333,131.612,241.49511805555554,5.1211111111111105,1141.0,549.0,9473.0
2007-11-22,32.2063,143.108,241.5650486111111,5.65625,2867.0,297.0,9001.0
2007-11-23,42.04363333333333,138.912,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0
2007-11-24,31.6509,150.512,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0
2007-11-25,23.259966666666667,122.776,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0
2007-11-26,26.16193333333333,117.05,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0
2007-11-27,46.68353333333334,139.994,241.32109722222222,8.15625,1063.0,11020.0,15111.0
2007-11-28,27.415666666666667,115.44200000000001,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0
2007-11-29,28.657533333333333,118.71,242.73234027777778,5.015694444444445,2031.0,283.0,8818.0
2007-11-30,38.86213333333333,147.28,243.48774999999998,6.757222222222222,0.0,7941.0,13601.0
2007-12-01,52.24903333333334,288.892,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0
2007-12-02,49.10313333333333,325.082,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0
2007-12-03,29.367666666666665,131.914,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0
2007-12-04,34.4606,145.016,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0
2007-12-05,35.88533333333333,178.398,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0
2007-12-06,41.46556666666667,161.936,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0
2007-12-07,29.483600000000003,147.64,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0
2007-12-08,36.89006666666667,154.34,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0
2007-12-09,37.90973333333333,200.936,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0
2007-12-10,29.312566666666665,125.012,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0
2007-12-11,38.4184,133.698,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0
2007-12-12,26.467699999999997,116.886,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0
2007-12-13,30.79576666666667,111.49,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0
2007-12-14,32.913466666666665,179.55,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0
2007-12-15,45.6146,157.626,241.28064583333332,7.98,1706.0,3687.0,14313.0
2007-12-16,46.036966666666665,126.938,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0
2007-12-17,29.9737,105.194,242.62572916666664,5.189722222222222,1636.0,243.0,10567.0
2007-12-18,43.7199,144.08,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0
2007-12-19,36.60086666666667,109.336,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0
2007-12-20,32.49596666666667,119.434,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0
2007-12-21,33.04293333333333,106.47,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0
2007-12-22,43.52106666666667,141.314,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0
2007-12-23,40.1508,176.272,242.5579375,6.982777777777779,1971.0,3091.0,11962.0
2007-12-24,37.6308,149.754,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0
2007-12-25,44.91613333333333,151.812,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0
2007-12-26,43.00466666666667,140.314,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0
2007-12-27,42.2033,190.582,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0
2007-12-28,51.8842,206.8,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0
2007-12-29,54.982600000000005,199.892,240.55066666666667,9.56,4836.0,2434.0,14906.0
2007-12-30,42.6486,178.436,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0
2007-12-31,36.942366666666665,145.536,241.09479166666668,6.455,0.0,3457.0,14071.0
2008-01-01,45.99563333333333,142.508,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0
2008-01-02,27.401766666666667,111.666,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0
2008-01-03,25.168466666666667,121.182,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0
2008-01-04,38.19753333333333,136.706,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0
2008-01-05,36.38746666666667,129.464,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0
2008-01-06,30.419733333333333,116.958,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0
2008-01-07,28.26356666666667,116.172,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0
2008-01-08,34.05916666666666,127.452,240.82180555555558,5.99,2197.0,3511.0,9793.0
2008-01-09,29.807333333333336,125.336,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0
2008-01-10,31.567933333333333,120.504,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0
2008-01-11,28.4303,95.484,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0
2008-01-12,47.8568,162.724,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0
2008-01-13,48.10183333333334,144.786,239.74702777777776,8.456805555555555,6505.0,341.0,9379.0
2008-01-14,33.748866666666665,120.11,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0
2008-01-15,44.781866666666666,113.144,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0
2008-01-16,35.59753333333333,128.93,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0
2008-01-17,26.2047,116.718,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0
2008-01-18,36.449799999999996,119.29,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0
2008-01-19,33.0051,134.982,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0
2008-01-20,29.00613333333333,138.614,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0
2008-01-21,30.9833,122.4,239.56475,5.519027777777778,0.0,376.0,10447.0
2008-01-22,38.7503,143.462,240.09477777777778,6.92875,4670.0,7640.0,7552.0
2008-01-23,31.3718,107.984,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0
2008-01-24,27.417033333333332,104.306,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0
2008-01-25,37.330933333333334,119.626,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0
2008-01-26,47.2498,168.422,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0
2008-01-27,39.6961,140.758,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0
2008-01-28,38.46993333333333,107.836,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0
2008-01-29,44.6004,117.176,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0
2008-01-30,27.3441,116.47,241.61465277777776,4.826388888888889,0.0,261.0,7261.0
2008-01-31,32.56536666666667,137.576,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0
2008-02-01,25.577533333333335,179.25,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0
2008-02-02,49.0073,231.426,240.2891736111111,8.65625,6286.0,2764.0,15206.0
2008-02-03,34.7428,153.708,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0
2008-02-04,27.13563333333333,104.034,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0
2008-02-05,41.2076,152.786,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0
2008-02-06,27.825666666666667,114.26,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0
2008-02-07,25.305166666666665,108.706,241.07054861111112,4.439305555555555,0.0,295.0,8089.0
2008-02-08,32.5094,119.094,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0
2008-02-09,35.03793333333333,144.528,241.76450694444446,6.09,2050.0,2838.0,10293.0
2008-02-10,36.411899999999996,151.736,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0
2008-02-11,28.200266666666668,102.246,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0
2008-02-12,33.12996666666667,130.946,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0
2008-02-13,31.674966666666666,128.478,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0
2008-02-14,26.7437,113.646,240.76481944444447,4.68375,1300.0,291.0,9299.0
2008-02-15,33.42013333333333,107.952,241.89060416666663,5.78125,1109.0,1723.0,13417.0
2008-02-16,39.1158,138.994,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0
2008-02-17,32.2228,120.07600000000001,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0
2008-02-18,25.240066666666667,101.972,242.06393055555554,4.37625,0.0,251.0,10345.0
2008-02-19,35.448600000000006,137.568,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0
2008-02-20,37.56316666666667,190.268,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0
2008-02-21,27.230833333333333,112.274,240.7503888888889,4.788472222222222,0.0,307.0,8523.0
2008-02-22,28.876066666666667,121.688,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0
2008-02-23,30.607899999999997,132.504,239.66865277777777,5.41125,1684.0,2250.0,10074.0
2008-02-24,21.050133333333335,107.332,240.37779861111113,3.638888888888889,754.0,332.0,11447.0
2008-02-25,8.408133333333334,91.72,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0
2008-02-26,8.452,84.59,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0
2008-02-27,9.445333333333334,86.168,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0
2008-02-28,8.4864,83.248,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0
2008-02-29,22.222466666666666,88.948,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0
2008-03-01,19.031266666666667,105.158,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0
2008-03-02,19.370433333333335,144.71,239.74624305555557,3.425,0.0,5244.0,2565.0
2008-03-03,17.342499999999998,114.334,240.3519861111111,2.9775,0.0,2207.0,1755.0
2008-03-04,27.8165,108.958,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0
2008-03-05,33.95346666666667,140.898,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0
2008-03-06,41.72013333333334,106.184,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0
2008-03-07,31.049266666666664,129.392,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0
2008-03-08,37.477666666666664,237.08,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0
2008-03-09,26.007633333333334,135.574,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0
2008-03-10,26.978099999999998,127.124,241.72734722222222,4.7125,2009.0,368.0,8660.0
2008-03-11,36.667366666666666,151.1,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0
2008-03-12,29.570533333333334,138.194,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0
2008-03-13,27.92523333333333,128.474,240.802625,4.941666666666666,3263.0,3590.0,5464.0
2008-03-14,36.836999999999996,159.748,240.62736805555554,6.44625,980.0,3881.0,14476.0
2008-03-15,26.271666666666665,154.412,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0
2008-03-16,30.032666666666668,173.652,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0
2008-03-17,28.448633333333337,175.274,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0
2008-03-18,31.959433333333333,147.44,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0
2008-03-19,21.807466666666667,142.498,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0
2008-03-20,20.887900000000002,120.854,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0
2008-03-21,34.4407,223.824,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0
2008-03-22,34.22526666666667,185.68,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0
2008-03-23,38.76649999999999,152.446,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0
2008-03-24,32.937866666666665,131.13,242.70576388888887,5.758611111111111,1131.0,5989.0,7026.0
2008-03-25,33.5976,127.832,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0
2008-03-26,27.224533333333333,133.598,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0
2008-03-27,22.847033333333336,116.44,242.0955416666667,3.9608333333333334,0.0,356.0,9022.0
2008-03-28,31.423733333333335,137.64,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0
2008-03-29,41.185833333333335,175.068,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0
2008-03-30,35.773199999999996,175.97,241.16375694444443,6.2775,5045.0,1315.0,9769.0
2008-03-31,22.9595,130.86,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0
2008-04-01,35.4842,170.396,241.61580555555557,6.202500000000001,1079.0,6657.0,14515.0
2008-04-02,28.194533333333332,142.54,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0
2008-04-03,18.8126,121.236,240.69424305555557,3.2808333333333333,0.0,422.0,6901.0
2008-04-04,27.19863333333333,125.306,241.33105555555554,4.726388888888889,2133.0,775.0,13246.0
2008-04-05,32.84603333333333,203.684,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0
2008-04-06,28.271966666666668,150.572,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0
2008-04-07,25.647299999999998,141.28,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0
2008-04-08,44.29193333333333,184.176,242.06658333333334,7.6994444444444445,2752.0,10713.0,17519.0
2008-04-09,20.314200000000003,132.864,242.31770833333334,3.5229166666666667,0.0,376.0,9003.0
2008-04-10,24.6291,163.68,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0
2008-04-11,31.2944,143.89,240.758375,5.452638888888889,1802.0,491.0,14522.0
2008-04-12,46.666900000000005,392.272,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0
2008-04-13,37.216433333333335,213.514,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0
2008-04-14,26.493033333333333,154.958,242.31405555555554,4.604305555555555,0.0,425.0,11197.0
2008-04-15,27.8401,178.782,241.23874305555555,4.909583333333334,1174.0,3998.0,9874.0
2008-04-16,24.817733333333333,125.904,241.74438888888886,4.316111111111111,838.0,403.0,11322.0
2008-04-17,23.264366666666668,145.878,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0
2008-04-18,31.039833333333334,184.646,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0
2008-04-19,37.56183333333333,245.284,241.14318055555555,6.636111111111111,4319.0,2457.0,14722.0
2008-04-20,29.856966666666665,227.854,241.43287500000002,5.260555555555555,1030.0,4544.0,10401.0
2008-04-21,19.4026,175.4,241.99249305555557,3.404166666666667,0.0,2673.0,6788.0
2008-04-22,27.12793333333333,193.15,240.95971527777778,4.7725,971.0,5093.0,10603.0
2008-04-23,22.622133333333334,189.502,241.51134027777778,3.9675,1380.0,492.0,8406.0
2008-04-24,17.3962,171.924,240.60532638888887,3.0580555555555557,1263.0,522.0,5296.0
2008-04-25,21.128899999999998,162.224,241.00715277777778,3.7,824.0,2004.0,9400.0
2008-04-26,15.052766666666667,168.696,240.79256249999997,2.634027777777778,0.0,634.0,3586.0
2008-04-27,16.804,198.118,240.90728472222222,2.96375,693.0,588.0,5488.0
2008-04-28,10.9842,167.118,240.97845833333332,1.9506944444444445,0.0,621.0,2786.0
2008-04-29,32.876933333333334,215.356,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0
2008-04-30,18.362099999999998,171.556,241.43364583333334,3.218611111111111,1057.0,590.0,6653.0
2008-05-01,9.600233333333334,150.696,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0
2008-05-02,24.9628,205.568,241.64894444444442,4.377777777777778,3114.0,584.0,8687.0
2008-05-03,21.493333333333332,202.004,240.8336875,3.8009722222222218,996.0,541.0,6535.0
2008-05-04,24.516166666666667,209.422,241.38047916666667,4.3625,2196.0,2872.0,5464.0
2008-05-05,22.7822,185.75,240.73685416666666,3.997777777777778,1008.0,378.0,10197.0
2008-05-06,29.833000000000002,199.596,240.29031944444444,5.245972222222222,1354.0,5410.0,12200.0
2008-05-07,19.6044,190.956,241.0812638888889,3.4575,1030.0,423.0,6649.0
2008-05-08,35.278299999999994,253.244,239.85129166666667,6.178472222222222,3667.0,702.0,12717.0
2008-05-09,29.121199999999998,229.874,240.47122222222222,5.136111111111111,2229.0,423.0,11904.0
2008-05-10,31.8188,289.814,240.08622916666667,5.636388888888889,6950.0,612.0,11714.0
2008-05-11,26.848666666666666,275.702,240.48559722222222,4.804166666666666,563.0,1340.0,6930.0
2008-05-12,25.403399999999998,229.14,241.041625,4.519444444444445,2082.0,1085.0,11959.0
2008-05-13,24.6149,236.468,240.3740625,4.391805555555555,823.0,4089.0,8370.0
2008-05-14,26.404366666666665,277.374,240.7085138888889,4.713333333333333,2467.0,3436.0,9716.0
2008-05-15,19.379466666666666,237.724,240.35039583333335,3.5220833333333337,868.0,570.0,6820.0
2008-05-16,27.518766666666668,235.398,239.6156597222222,4.924583333333333,2228.0,2569.0,8957.0
2008-05-17,27.624233333333333,275.896,239.4728611111111,4.951527777777778,2158.0,935.0,12472.0
2008-05-18,30.065966666666668,254.492,239.68268750000001,5.4094444444444445,1775.0,5355.0,8626.0
2008-05-19,17.171033333333334,175.736,240.43187500000002,3.0694444444444446,1014.0,558.0,7503.0
2008-05-20,26.355566666666668,184.082,241.01960416666665,4.682222222222222,1352.0,2431.0,11977.0
2008-05-21,22.068533333333335,190.326,240.7605138888889,3.9166666666666665,1989.0,474.0,9251.0
2008-05-22,16.281133333333333,169.816,239.50019444444447,2.9559722222222224,996.0,440.0,6475.0
2008-05-23,24.7486,178.958,239.49885416666666,4.358611111111111,0.0,1390.0,14734.0
2008-05-24,26.336266666666667,285.55,240.72490277777777,4.669027777777777,1027.0,569.0,12833.0
2008-05-25,34.141733333333335,290.416,239.94564583333332,6.136527777777778,4307.0,8811.0,6016.0
2008-05-26,21.495166666666666,220.698,240.36368750000003,3.9297222222222223,985.0,666.0,9284.0
2008-05-27,28.478333333333335,207.466,239.39086805555553,5.1073611111111115,0.0,5352.0,11478.0
2008-05-28,18.572866666666666,235.644,241.32269444444444,3.3505555555555557,3138.0,512.0,6709.0
2008-05-29,18.917933333333334,186.832,237.67515972222222,3.4756944444444446,1004.0,507.0,8703.0
2008-05-30,23.287399999999998,182.218,240.55369444444446,4.202916666666667,0.0,3019.0,11298.0
2008-05-31,27.357833333333335,249.924,240.65420138888888,4.923055555555555,1764.0,2328.0,11858.0
2008-06-01,30.8146,225.34,240.62318055555556,5.423194444444444,1906.0,545.0,11307.0
2008-06-02,17.900199999999998,165.158,236.369875,3.2180555555555554,960.0,558.0,6341.0
2008-06-03,26.630266666666667,173.938,234.15220833333333,4.844166666666667,2897.0,2608.0,9265.0
2008-06-04,26.48186666666667,152.404,234.70647222222223,4.8277777777777775,1550.0,7682.0,6508.0
2008-06-05,18.667966666666665,153.106,235.16382638888888,3.3976388888888893,1747.0,506.0,8781.0
2008-06-06,20.295233333333332,174.52,239.7169375,3.6720833333333336,1009.0,506.0,7871.0
2008-06-07,31.37473333333333,186.414,238.98444444444442,5.531944444444444,2379.0,2611.0,14593.0
2008-06-08,25.705366666666666,188.384,239.96493750000002,4.596111111111111,2536.0,3161.0,9732.0
2008-06-09,22.094966666666668,183.64,239.43468055555556,4.039722222222222,1967.0,2085.0,7921.0
2008-06-10,17.78483333333333,216.018,239.97804861111112,3.204861111111111,907.0,585.0,8992.0
2008-06-11,18.7201,214.372,240.1544722222222,3.388472222222222,977.0,842.0,7566.0
2008-06-12,20.98886666666667,189.292,239.69002083333334,3.7993055555555557,1951.0,567.0,7246.0
2008-06-13,31.251666666666665,281.936,238.8885,5.604444444444444,2809.0,7358.0,10531.0
2008-06-14,23.082,344.28000000000003,240.01449305555556,4.207777777777777,1862.0,1011.0,10681.0
2008-06-15,38.1517,281.00600000000003,239.45372916666668,6.773611111111111,6471.0,6802.0,11589.0
2008-06-16,21.7174,204.382,240.43346527777777,3.9047222222222224,1980.0,464.0,10012.0
2008-06-17,19.084733333333336,175.464,240.35443055555555,3.4345833333333333,1080.0,432.0,10094.0
2008-06-18,31.560133333333333,272.724,239.73986805555555,5.711388888888889,7549.0,3040.0,12687.0
2008-06-19,26.46803333333333,189.418,239.2726875,4.737916666666667,3411.0,1514.0,10911.0
2008-06-20,27.935066666666668,227.42,239.9391875,5.008194444444444,2948.0,2935.0,12417.0
2008-06-21,28.90423333333333,239.028,239.46340972222222,5.134166666666666,940.0,5823.0,12828.0
2008-06-22,26.106933333333334,294.144,239.04411805555557,4.674027777777778,4705.0,1175.0,10652.0
2008-06-23,20.863266666666668,210.956,238.93765277777777,3.7919444444444443,2600.0,581.0,10124.0
2008-06-24,29.240866666666665,253.022,237.91538888888888,5.262222222222222,2779.0,3489.0,14271.0
2008-06-25,21.0295,290.626,238.89490277777776,3.9109722222222225,2773.0,569.0,9402.0
2008-06-26,17.60033333333333,217.414,239.3514027777778,3.2111111111111112,921.0,572.0,8971.0
2008-06-27,29.252533333333336,262.008,238.9349861111111,5.236666666666666,4159.0,2372.0,10163.0
2008-06-28,20.146666666666665,210.954,239.14238194444445,3.6859722222222224,0.0,2000.0,7932.0
2008-06-29,12.4892,183.664,240.16064583333335,2.3311111111111114,955.0,535.0,3896.0
2008-06-30,13.403266666666667,189.526,240.37611805555554,2.4791666666666665,0.0,521.0,6819.0
2008-07-01,20.254,277.788,239.5402916666667,3.74,3465.0,587.0,8390.0
2008-07-02,19.120033333333332,266.538,238.96197916666668,3.569583333333333,962.0,650.0,7002.0
2008-07-03,18.305999999999997,213.748,239.63549305555554,3.3431944444444444,958.0,2569.0,7410.0
2008-07-04,15.700333333333333,188.132,240.1796527777778,2.8283333333333336,0.0,589.0,8302.0
2008-07-05,24.4848,224.78,239.56477083333334,4.386527777777778,1875.0,6754.0,8365.0
2008-07-06,30.084400000000002,253.582,240.59022916666666,5.359444444444445,4258.0,5230.0,7536.0
2008-07-07,16.389833333333332,202.81,239.63371527777778,2.968611111111111,2171.0,592.0,7149.0
2008-07-08,18.770233333333334,196.318,239.700625,3.371388888888889,991.0,503.0,7592.0
2008-07-09,15.321966666666667,191.724,240.3295763888889,2.7752777777777777,951.0,499.0,7352.0
2008-07-10,20.8546,240.242,239.86775694444444,3.7434722222222225,982.0,552.0,8186.0
2008-07-11,20.903599999999997,251.036,239.5169097222222,3.782222222222222,724.0,558.0,9251.0
2008-07-12,22.147533333333335,266.124,240.05927777777777,4.050416666666667,4436.0,2617.0,7231.0
